gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
AC108062.1	1	0	0.9216612921160904	0.9216612921160904	5538
CYP2A7	1	0	0.9214944957188924	0.9214944957188924	5539
ASPRV1	1	0	0.9206049149338374	0.9206049149338374	5540
LAMA5-AS1	1	0	0.9205493161347716	0.9205493161347716	5541
ZNF532	1	0	0.918872993491804	0.918872993491804	5542
NHLH1	1	0	0.918269765373068	0.918269765373068	5543
AL590226.1	1	0	0.9181029689758702	0.9181029689758702	5544
FGL2	1	0	0.9171021905926832	0.9171021905926832	5545
LY6D	1	0	0.9170465917936172	0.9170465917936172	5546
ERVE-1	1	0	0.9159902146113644	0.9159902146113644	5547
FGG	1	0	0.9158234182141666	0.9158234182141666	5548
AKR1B1	1	0	0.915689334542779	0.915689334542779	5549
ABHD12B	1	0	0.9156010230179028	0.9156010230179028	5550
PF4V1	1	0	0.9151006338263094	0.9151006338263094	5551
CD300E	1	0	0.9130990770599356	0.9130990770599356	5552
AC004988.1	1	0	0.9112643166907596	0.9112643166907596	5553
AC002451.1	1	0	0.9112087178916936	0.9112087178916936	5554
AP001107.7	1	0	0.9111531190926276	0.9111531190926276	5555
AL354892.2	1	0	0.9103747359057044	0.9103747359057044	5556
FNDC5	1	0	0.9098743467141108	0.9098743467141108	5557
CEACAM7	1	0	0.9088147367637116	0.9088147367637116	5558
AC001226.2	1	0	0.9083175803402648	0.9083175803402648	5559
LYPD8	1	0	0.9081507839430668	0.9081507839430668	5560
OXT	1	0	0.9075391971533416	0.9075391971533416	5561
AC147651.4	1	0	0.9073724007561436	0.9073724007561436	5562
CHI3L1	1	0	0.9073199264315022	0.9073199264315022	5563
LINC01297	1	0	0.90715000555988	0.90715000555988	5564
FAM129A	1	0	0.9071283428045952	0.9071283428045952	5565
LINC01752	1	0	0.9063716223729568	0.9063716223729568	5566
AC009093.4	1	0	0.906149227176693	0.906149227176693	5567
C11orf96	1	0	0.9054088951949884	0.9054088951949884	5568
AL645608.3	1	0	0.905204047592572	0.905204047592572	5569
LINC01068	1	0	0.9050928499944402	0.9050928499944402	5570
ARPP21	1	0	0.9049260535972424	0.9049260535972424	5571
CALML3	1	0	0.9045368620037808	0.9045368620037808	5572
KLHL3	1	0	0.9040920716112532	0.9040920716112532	5573
C3AR1	1	0	0.9038140776159236	0.9038140776159236	5574
EGOT	1	0	0.9036560891081176	0.9036560891081176	5575
NOV	1	0	0.9036209738660296	0.9036209738660296	5576
AC068987.5	1	0	0.9033764626852	0.9033764626852	5577
FBLL1	1	0	0.9028132992327366	0.9028132992327366	5578
IL1B	1	0	0.9017013232514176	0.9017013232514176	5579
GTSF1	1	0	0.90153452685422	0.90153452685422	5580
NFAM1	1	0	0.901478928055154	0.901478928055154	5581
CHST2	1	0	0.9010341376626264	0.9010341376626264	5582
AQP1	1	0	0.9009229400644946	0.9009229400644946	5583
MUM1L1	1	0	0.900881848613302	0.900881848613302	5584
PSG9	1	0	0.9008772601681908	0.9008772601681908	5585
ASB2	1	0	0.9006449460691649	0.9006449460691649	5586
DLK1	1	0	0.9005337484710331	0.9005337484710331	5587
MESP2	1	0	0.9004157925424707	0.9004157925424707	5588
NLRP1	1	0	0.899644167685978	0.899644167685978	5589
KLF15	1	0	0.8990881796953186	0.8990881796953186	5590
CBLC	1	0	0.8990483516708832	0.8990483516708832	5591
RELN	1	0	0.8989769820971867	0.8989769820971867	5592
AC008763.2	1	0	0.8984765929055932	0.8984765929055932	5593
LINC00930	1	0	0.8981985989102635	0.8981985989102635	5594
KCNMA1-AS1	1	0	0.8980874013121316	0.8980874013121316	5595
BEX1	1	0	0.8974745510956492	0.8974745510956492	5596
OLFM4	1	0	0.8974202157233404	0.8974202157233404	5597
ALDH8A1	1	0	0.8970310241298788	0.8970310241298788	5598
SMIM24	1	0	0.8964194373401535	0.8964194373401535	5599
KLHL6	1	0	0.8955854553541643	0.8955854553541643	5600
AL049597.2	1	0	0.8953630601579006	0.8953630601579006	5601
AC008443.3	1	0	0.8949738685644391	0.8949738685644391	5602
C1QTNF1-AS1	1	0	0.8948626709663071	0.8948626709663071	5603
AC126755.3	1	0	0.8943066829756477	0.8943066829756477	5604
AC073349.1	1	0	0.893973090181252	0.893973090181252	5605
U62317.2	1	0	0.8932055323556534	0.8932055323556534	5606
ZNF667-AS1	1	0	0.8930496375264732	0.8930496375264732	5607
MT1E	1	0	0.892733335629695	0.892733335629695	5608
KCNAB1	1	0	0.8926387190036695	0.8926387190036695	5609
AL590004.4	1	0	0.8923713016951914	0.8923713016951914	5610
AC104389.4	1	0	0.8914711442232848	0.8914711442232848	5611
HSFX4	1	0	0.8912356013669909	0.8912356013669909	5612
LINC02539	1	0	0.8896919826531747	0.8896919826531747	5613
AC004585.1	1	0	0.8880055124873651	0.8880055124873651	5614
SBSN	1	0	0.8875241669473346	0.8875241669473346	5615
SFTA2	1	0	0.8869676414989436	0.8869676414989436	5616
AL031429.1	1	0	0.8863004559101524	0.8863004559101524	5617
AC005899.6	1	0	0.8861892583120204	0.8861892583120204	5618
AP003059.1	1	0	0.885688869120427	0.885688869120427	5619
TSPAN7	1	0	0.8839653063493829	0.8839653063493829	5620
MOBP	1	0	0.8830201267652619	0.8830201267652619	5621
AC027682.2	1	0	0.8816301567886133	0.8816301567886133	5622
HSD3B1	1	0	0.8813521627932837	0.8813521627932837	5623
AL691403.2	1	0	0.8811297675970199	0.8811297675970199	5624
SLC22A16	1	0	0.8797953964194374	0.8797953964194374	5625
C15orf62	1	0	0.8789614144334482	0.8789614144334482	5626
KRT20	1	0	0.8787390192371844	0.8787390192371844	5627
MRAP2	1	0	0.8786834204381185	0.8786834204381185	5628
CPLX3	1	0	0.8780718336483933	0.8780718336483933	5629
AC106739.1	1	0	0.8776998567458558	0.8776998567458558	5630
PSG2	1	0	0.8774602468586679	0.8774602468586679	5631
AL035413.1	1	0	0.8765564916286627	0.8765564916286627	5632
KCNN3	1	0	0.8757366840876237	0.8757366840876237	5633
AC112220.4	1	0	0.8750302279865214	0.8750302279865214	5634
C4BPB	1	0	0.8746247081063049	0.8746247081063049	5635
AGXT	1	0	0.8744885989412274	0.8744885989412274	5636
MIA	1	0	0.8741243189147114	0.8741243189147114	5637
LST1	1	0	0.8732903369287224	0.8732903369287224	5638
CDH5	1	0	0.8725119537417991	0.8725119537417991	5639
PNMT	1	0	0.8721783609474035	0.8721783609474035	5640
MMP14	1	0	0.8720642795275628	0.8720642795275628	5641
AC104695.3	1	0	0.8719003669520738	0.8719003669520738	5642
AC136475.3	1	0	0.8718393213798776	0.8718393213798776	5643
APOL4	1	0	0.8717891693539419	0.8717891693539419	5644
ADAMTS8	1	0	0.8712331813632825	0.8712331813632825	5645
TUBA3E	1	0	0.8710107861670188	0.8710107861670188	5646
LRRC2	1	0	0.8705659957744912	0.8705659957744912	5647
F8A3	1	0	0.8705437835288393	0.8705437835288393	5648
Z82244.2	1	0	0.8699077785102355	0.8699077785102355	5649
AC009480.1	1	0	0.8696208161903702	0.8696208161903702	5650
FGF2	1	0	0.8693518787589052	0.8693518787589052	5651
AC068594.1	1	0	0.8682308462137218	0.8682308462137218	5652
C22orf46	1	0	0.8675332661869475	0.8675332661869475	5653
ELAVL3	1	0	0.8667296786389413	0.8667296786389413	5654
LINC01050	1	0	0.8666740798398754	0.8666740798398754	5655
CHGA	1	0	0.8665628822417436	0.8665628822417436	5656
PYDC1	1	0	0.8665362259426098	0.8665362259426098	5657
TMEM238L	1	0	0.8655263508867723	0.8655263508867723	5658
WFDC10B	1	0	0.8655065050594908	0.8655065050594908	5659
CYYR1	1	0	0.8650061158678972	0.8650061158678972	5660
KCND2	1	0	0.8648949182697654	0.8648949182697654	5661
MYOCD	1	0	0.864338930279106	0.864338930279106	5662
HRASLS2	1	0	0.8634508535735236	0.8634508535735236	5663
BMP5	1	0	0.8627821639052596	0.8627821639052596	5664
AC009509.4	1	0	0.8622261759146003	0.8622261759146003	5665
MSMP	1	0	0.8618369843211386	0.8618369843211386	5666
AL392046.2	1	0	0.861503391526743	0.861503391526743	5667
AC107871.1	1	0	0.8601690203491604	0.8601690203491604	5668
AC092306.1	1	0	0.8600161737877116	0.8600161737877116	5669
ACKR4	1	0	0.859724229956633	0.859724229956633	5670
AC243965.2	1	0	0.859668631157567	0.859668631157567	5671
CSAG1	1	0	0.8588346491715779	0.8588346491715779	5672
RAB33A	1	0	0.8583203983835646	0.8583203983835646	5673
AC135178.2	1	0	0.8578894695874569	0.8578894695874569	5674
OBP2B	1	0	0.8574446791949294	0.8574446791949294	5675
AP005271.1	1	0	0.85688869120427	0.85688869120427	5676
TMEM213	1	0	0.8567774936061381	0.8567774936061381	5677
XCL1	1	0	0.8566662960080063	0.8566662960080063	5678
AC007389.5	1	0	0.8566106972089402	0.8566106972089402	5679
AC097059.1	1	0	0.8565974131790379	0.8565974131790379	5680
NFE2	1	0	0.8561659068164128	0.8561659068164128	5681
CPO	1	0	0.8560547092182809	0.8560547092182809	5682
AP003733.3	1	0	0.8556099188257533	0.8556099188257533	5683
AL137784.2	1	0	0.8555543200266874	0.8555543200266874	5684
FAM198B	1	0	0.8549589893279024	0.8549589893279024	5685
AP001020.3	1	0	0.8549427332369621	0.8549427332369621	5686
AC103736.1	1	0	0.8546091404425664	0.8546091404425664	5687
AL603832.2	1	0	0.854108751250973	0.854108751250973	5688
TNFSF11	1	0	0.8537195596575113	0.8537195596575113	5689
NEURL3	1	0	0.8536441551399497	0.8536441551399497	5690
AC068722.2	1	0	0.8529411764705882	0.8529411764705882	5691
SEPT7-AS1	1	0	0.8519959968864672	0.8519959968864672	5692
GK-AS1	1	0	0.85127321249861	0.85127321249861	5693
AC133550.1	1	0	0.8503280329144891	0.8503280329144891	5694
CCDC158	1	0	0.8500398593092885	0.8500398593092885	5695
SRD5A2	1	0	0.8497720449238296	0.8497720449238296	5696
SAA2	1	0	0.8481510122422764	0.8481510122422764	5697
FAM57B	1	0	0.8479928833537196	0.8479928833537196	5698
POU3F1	1	0	0.8479052336238113	0.8479052336238113	5699
STAC2	1	0	0.8478260869565217	0.8478260869565217	5700
TDRP	1	0	0.8451792600419926	0.8451792600419926	5701
EGFL6	1	0	0.8449905482041588	0.8449905482041588	5702
ADAMTS1	1	0	0.8444613769477769	0.8444613769477769	5703
AL136531.1	1	0	0.8441009674191038	0.8441009674191038	5704
OR4D1	1	0	0.8439341710219059	0.8439341710219059	5705
AC112503.1	1	0	0.8426553986433893	0.8426553986433893	5706
ITPRIPL1	1	0	0.8425442010452574	0.8425442010452574	5707
ORM1	1	0	0.8425276080405153	0.8425276080405153	5708
UBQLNL	1	0	0.8422106082508618	0.8422106082508618	5709
SYNJ2BP-COX16	1	0	0.8417658178583343	0.8417658178583343	5710
PHF24	1	0	0.8413210274658067	0.8413210274658067	5711
LINC01372	1	0	0.8408206382742133	0.8408206382742133	5712
AC234772.3	1	0	0.8399310574891582	0.8399310574891582	5713
SLC13A2	1	0	0.839858284107954	0.839858284107954	5714
AC114760.2	1	0	0.8398198598910264	0.8398198598910264	5715
OSBPL3	1	0	0.8389452116069757	0.8389452116069757	5716
AF127577.1	1	0	0.8377315478206706	0.8377315478206706	5717
CALCB	1	0	0.8376515067274547	0.8376515067274547	5718
HAS2	1	0	0.8374346184675001	0.8374346184675001	5719
AC005304.3	1	0	0.8367619259423996	0.8367619259423996	5720
AC092111.1	1	0	0.8365395307461359	0.8365395307461359	5721
CDR1	1	0	0.8358167463582786	0.8358167463582786	5722
PICSAR	1	0	0.8357055487601468	0.8357055487601468	5723
TMEM71	1	0	0.8350468261251882	0.8350468261251882	5724
CCL4L2	1	0	0.8347603691760258	0.8347603691760258	5725
PRELP	1	0	0.8342043811853663	0.8342043811853663	5726
CCL22	1	0	0.8341286517866386	0.8341286517866386	5727
AC007614.1	1	0	0.833648393194707	0.833648393194707	5728
MTRNR2L6	1	0	0.8323696208161904	0.8323696208161904	5729
TNIP3	1	0	0.8320916268208607	0.8320916268208607	5730
ALDH1L2	2	0	0.8320328584044714	0.8320328584044714	5731
TMEM147-AS1	2	0	0.8316413608877546	0.8316413608877546	5732
AC008040.5	1	0	0.8302964738777975	0.8302964738777975	5733
YTHDC2	2	0	0.8302871126323411	0.8302871126323411	5734
TMC3-AS1	2	0	0.8301852113760013	0.8301852113760013	5735
LINC01480	1	0	0.826142555320805	0.826142555320805	5736
CD69	1	0	0.8257533637273435	0.8257533637273435	5737
FNDC11	1	0	0.8256421661292116	0.8256421661292116	5738
LINC00595	1	0	0.825308573334816	0.825308573334816	5739
AC087289.5	1	0	0.8250981586329116	0.8250981586329116	5740
AL590132.1	1	0	0.8249749805404203	0.8249749805404203	5741
MOV10L1	2	0	0.8241759352502789	0.8241759352502789	5742
BX640514.2	1	0	0.8235294117647058	0.8235294117647058	5743
PLIN1	1	0	0.823418214166574	0.823418214166574	5744
GPRIN2	1	0	0.8232514177693762	0.8232514177693762	5745
GRIA2	1	0	0.8218614477927277	0.8218614477927277	5746
HTR1D	1	0	0.8209162682086066	0.8209162682086066	5747
AL117339.5	1	0	0.8206547669460542	0.8206547669460542	5748
AC005838.2	2	0	0.8205172026763627	0.8205172026763627	5749
TPPP3	1	0	0.8204190516219809	0.8204190516219809	5750
AC003101.1	1	0	0.8202490826198154	0.8202490826198154	5751
MT1X	2	0	0.8201714470172438	0.8201714470172438	5752
GPR65	1	0	0.81963749583009	0.81963749583009	5753
AC069061.2	1	0	0.8192483042366285	0.8192483042366285	5754
ANXA8	1	0	0.818803513844101	0.818803513844101	5755
FTL	2	0	0.8183003708020276	0.8183003708020276	5756
AL117339.4	1	0	0.8179695318581118	0.8179695318581118	5757
SH2D1A	1	0	0.8175247414655844	0.8175247414655844	5758
EXT1	2	0	0.8171184213810241	0.8171184213810241	5759
RIMS1	1	0	0.8162459690870677	0.8162459690870677	5760
AC020910.4	1	0	0.8156750686497969	0.8156750686497969	5761
AC090774.3	1	0	0.8155787834982764	0.8155787834982764	5762
TNFRSF4	1	0	0.8155508316853569	0.8155508316853569	5763
MMP10	1	0	0.8142878060161991	0.8142878060161991	5764
DNAJC5B	1	0	0.8135772267319026	0.8135772267319026	5765
TNFSF9	2	0	0.8134362219853173	0.8134362219853173	5766
AL158196.1	1	0	0.8132992327365729	0.8132992327365729	5767
RASL11B	1	0	0.8131888814338243	0.8131888814338243	5768
TFCP2L1	1	0	0.8129231286399625	0.8129231286399625	5769
DHCR24	2	0	0.8123206808456342	0.8123206808456342	5770
UTP20	2	0	0.8122197269415359	0.8122197269415359	5771
AGMAT	2	0	0.8118923469715269	0.8118923469715269	5772
NPTX2	1	0	0.8116868675636606	0.8116868675636606	5773
AC009955.4	1	0	0.8115756699655288	0.8115756699655288	5774
AC010680.4	1	0	0.811353274769265	0.811353274769265	5775
AC092053.2	1	0	0.8110196819748694	0.8110196819748694	5776
SPP1	1	0	0.8097473270021027	0.8097473270021027	5777
CORIN	2	0	0.8096566756205061	0.8096566756205061	5778
AC091180.3	1	0	0.809574113199155	0.809574113199155	5779
TREM1	1	0	0.8091725440343531	0.8091725440343531	5780
IGFN1	1	0	0.8084065384187702	0.8084065384187702	5781
KLK5	1	0	0.8081841432225064	0.8081841432225064	5782
AC021205.3	1	0	0.8069609696430557	0.8069609696430557	5783
AL359636.1	1	0	0.8064605804514622	0.8064605804514622	5784
AC022509.3	1	0	0.8061825864561325	0.8061825864561325	5785
THSD7A	1	0	0.8057436960660164	0.8057436960660164	5786
RRN3	2	0	0.8053083858473618	0.8053083858473618	5787
PQLC2L	1	0	0.8050863250971438	0.8050863250971438	5788
CENPS-CORT	1	0	0.8050611367795755	0.8050611367795755	5789
SERINC4	1	0	0.80484821527855	0.80484821527855	5790
LINC01303	2	0	0.8048443396255733	0.8048443396255733	5791
SLC35B1	2	0	0.8045112267536862	0.8045112267536862	5792
MID1IP1	2	0	0.8043373005678106	0.8043373005678106	5793
KLHL21	2	0	0.8041603281799357	0.8041603281799357	5794
CAMK1G	1	0	0.8040698320916269	0.8040698320916269	5795
AC026355.1	1	0	0.803903035694429	0.803903035694429	5796
IGKV3-11	1	0	0.8037362392972311	0.8037362392972311	5797
RBP1	1	0	0.8035378010788077	0.8035378010788077	5798
ARID5A	2	0	0.8030428534500331	0.8030428534500331	5799
LMAN2	2	0	0.8022386187993208	0.8022386187993208	5800
MT1A	1	0	0.8021705126206065	0.8021705126206065	5801
LINC00607	2	0	0.801734379297596	0.801734379297596	5802
NUP205	2	0	0.80161291569583	0.80161291569583	5803
ACTA1	1	0	0.8015312988991277	0.8015312988991277	5804
PDXK	2	0	0.8012838354391391	0.8012838354391391	5805
ERLEC1	2	0	0.8006957156474026	0.8006957156474026	5806
AC017002.1	1	0	0.800233514956077	0.800233514956077	5807
KIAA1551	1	0	0.8001930812889737	0.8001930812889737	5808
GCM1	1	0	0.8000111197598132	0.8000111197598132	5809
SMR3B	1	0	0.7996775269654175	0.7996775269654175	5810
COPRS	2	0	0.7992513908297836	0.7992513908297836	5811
NSF	2	0	0.7991188690126301	0.7991188690126301	5812
Z98885.2	1	0	0.7990103413766263	0.7990103413766263	5813
FGD2	1	0	0.7989723142366794	0.7989723142366794	5814
SCN2A	1	0	0.7985935830145902	0.7985935830145902	5815
YPEL3	2	0	0.7984282201124104	0.7984282201124104	5816
AC112907.3	2	0	0.7981211454343601	0.7981211454343601	5817
CCDC144NL-AS1	2	0	0.7980979396485672	0.7980979396485672	5818
MMP12	1	0	0.7980651617925053	0.7980651617925053	5819
GPR162	1	0	0.7976685901824313	0.7976685901824313	5820
SLC30A8	1	0	0.7972746697631077	0.7972746697631077	5821
AC104653.1	1	0	0.7972311798065161	0.7972311798065161	5822
AC010809.3	1	0	0.7971199822083843	0.7971199822083843	5823
SC5D	2	0	0.7970736274694048	0.7970736274694048	5824
ANPEP	1	0	0.7968835770131928	0.7968835770131928	5825
MAP3K1	2	0	0.7966738091613967	0.7966738091613967	5826
C1QL1	2	0	0.7965361976051507	0.7965361976051507	5827
COL12A1	2	0	0.7962847603422184	0.7962847603422184	5828
CSN1S1	1	0	0.7960080062270655	0.7960080062270655	5829
AC005540.1	1	0	0.795563215834538	0.795563215834538	5830
GRP	1	0	0.7953408206382742	0.7953408206382742	5831
OR5AU1	1	0	0.794673635049483	0.794673635049483	5832
CLSTN1	2	0	0.7946666171902633	0.7946666171902633	5833
KLRC1	1	0	0.7943956410541533	0.7943956410541533	5834
AC003991.1	1	0	0.7942844434560213	0.7942844434560213	5835
AC242426.2	2	0	0.7941456943920128	0.7941456943920128	5836
AL031666.2	2	0	0.7940798711341313	0.7940798711341313	5837
VGLL3	1	0	0.7940064494606917	0.7940064494606917	5838
FIBIN	1	0	0.79361725786723	0.79361725786723	5839
SORBS2	1	0	0.792529647973368	0.792529647973368	5840
TXK	2	0	0.7923035653877208	0.7923035653877208	5841
AC093484.3	1	0	0.7920604914933838	0.7920604914933838	5842
AC100847.1	1	0	0.7919492938952519	0.7919492938952519	5843
CSRP2	2	0	0.791930638068354	0.791930638068354	5844
KRT78	1	0	0.7918936950961859	0.7918936950961859	5845
ZNF19	2	0	0.7918394410467423	0.7918394410467423	5846
EMC9	2	0	0.7916393414712326	0.7916393414712326	5847
AL031777.3	1	0	0.7912978469940622	0.7912978469940622	5848
CERS3-AS1	1	0	0.7910597131101968	0.7910597131101968	5849
NXPE2	1	0	0.7908373179139331	0.7908373179139331	5850
AC008083.2	1	0	0.7893361503391527	0.7893361503391527	5851
FAM177A1	2	0	0.7890473083958127	0.7890473083958127	5852
CST4	1	0	0.7888913599466252	0.7888913599466252	5853
AC022784.1	2	0	0.7888827351478446	0.7888827351478446	5854
NET1	2	0	0.7878812065674397	0.7878812065674397	5855
AC069213.1	1	0	0.7876125875681086	0.7876125875681086	5856
SERPINB9P1	1	0	0.7874457911709107	0.7874457911709107	5857
PRDM8	1	0	0.7872789947737129	0.7872789947737129	5858
TFCP2	1	0	0.7872508384059851	0.7872508384059851	5859
BOLA2-SMG1P6	1	0	0.7872106173154474	0.7872106173154474	5860
TMED7-TICAM2	1	0	0.7867786055821194	0.7867786055821194	5861
INAFM1	2	0	0.7867461543602825	0.7867461543602825	5862
RASSF9	1	0	0.7866674079839875	0.7866674079839875	5863
IGLC3	1	0	0.7863702861086445	0.7863702861086445	5864
TMED10	2	0	0.7863430430585884	0.7863430430585884	5865
GYPC	1	0	0.7858479975199294	0.7858479975199294	5866
PTX3	1	0	0.7854442344045369	0.7854442344045369	5867
FAM200A	2	0	0.7854439751494591	0.7854439751494591	5868
ZNF217	2	0	0.7853997765706144	0.7853997765706144	5869
ZSCAN23	1	0	0.7852774380073391	0.7852774380073391	5870
AC087386.1	1	0	0.7851106416101412	0.7851106416101412	5871
MIR548A1HG	1	0	0.7848326476148115	0.7848326476148115	5872
AC015908.2	1	0	0.7839584164621345	0.7839584164621345	5873
CCR7	1	0	0.7837762704325586	0.7837762704325586	5874
LINC01410	2	0	0.7835497377986683	0.7835497377986683	5875
LINC00900	1	0	0.7828310908484377	0.7828310908484377	5876
AC010245.2	1	0	0.782553096853108	0.782553096853108	5877
SEC11C	2	0	0.7820041124786634	0.7820041124786634	5878
AL359551.1	1	0	0.7816079172689869	0.7816079172689869	5879
RRH	1	0	0.7813855220727233	0.7813855220727233	5880
LINC02531	1	0	0.780718336483932	0.780718336483932	5881
AC022973.3	2	0	0.7806998754619487	0.7806998754619487	5882
AL359265.3	1	0	0.780662737684866	0.780662737684866	5883
AC007563.2	2	0	0.7805052691048556	0.7805052691048556	5884
ZNF471	1	0	0.7804005465511955	0.7804005465511955	5885
PRR4	2	0	0.7800727513619835	0.7800727513619835	5886
CEBPB	2	0	0.7798941210186618	0.7798941210186618	5887
AC025423.4	1	0	0.7795507617035472	0.7795507617035472	5888
MARCO	1	0	0.7787723785166241	0.7787723785166241	5889
EVC	1	0	0.7782639033937857	0.7782639033937857	5890
MDGA1	1	0	0.7781051929278328	0.7781051929278328	5891
C19orf70	1	0	0.7780692835317833	0.7780692835317833	5892
OGFRL1	2	0	0.776862478310762	0.776862478310762	5893
FHOD3	2	0	0.7768583717501748	0.7768583717501748	5894
CLU	2	0	0.7760910433255224	0.7760910433255224	5895
AC079315.1	1	0	0.7756440255725277	0.7756440255725277	5896
AC091132.5	1	0	0.7756150951052312	0.7756150951052312	5897
AC091948.1	1	0	0.7754920493717335	0.7754920493717335	5898
CDRT4	2	0	0.7754441098526063	0.7754441098526063	5899
AC092069.1	2	0	0.7751535003796943	0.7751535003796943	5900
PINK1	2	0	0.7746536077760959	0.7746536077760959	5901
AP003392.6	1	0	0.7742688757922829	0.7742688757922829	5902
ATR	2	0	0.7741023315719753	0.7741023315719753	5903
FOXC2	1	0	0.7736016902034916	0.7736016902034916	5904
WDR45	2	0	0.773118389220951	0.773118389220951	5905
GOLGB1	2	0	0.7727527369601621	0.7727527369601621	5906
AC009686.2	2	0	0.7725488794064613	0.7725488794064613	5907
KLK4	1	0	0.7725453130212387	0.7725453130212387	5908
CU104787.1	1	0	0.772322917824975	0.772322917824975	5909
AL031600.3	1	0	0.772211720226843	0.772211720226843	5910
MLXIPL	2	0	0.7721612628156107	0.7721612628156107	5911
