gene	n_datasets_testable	n_datasets_fdr05	median_evidence_percentile	equal_dataset_mean_percentile	rank
NEAT1	4	1	0.6689978271431622	0.6693402720224696	3650
HOXA7	4	1	0.6689218086700972	0.6590616739102899	3651
DOK7	4	1	0.6688339076144417	0.7130001294120805	3652
ZNF22	4	1	0.6687221809149144	0.7426167460188777	3653
ATPAF1	4	1	0.6686968279769563	0.6207703701097905	3654
METRN	4	1	0.6686719133303726	0.6756711362254147	3655
ARHGEF25	4	1	0.6686517427304322	0.6301035974143103	3656
AL683813.1	2	1	0.6685619366328472	0.6685619366328472	3657
REEP3	4	1	0.6685439925882358	0.6813031453239089	3658
PRRT2	4	1	0.668530735545636	0.6549076233438998	3659
LDHA	4	1	0.6684753151639882	0.6579904628230463	3660
FBXO48	3	1	0.6684704050998851	0.6366843731257433	3661
SGPP1	4	1	0.6684305878426695	0.6762963525757784	3662
ZBTB4	4	1	0.6683136934157177	0.6188262632583135	3663
WNT2B	3	1	0.6682850895074312	0.5608042192989381	3664
PIK3CB	4	1	0.6681009746900213	0.5886645324047908	3665
TMEM63A	4	1	0.6680527176355351	0.686204316775792	3666
CDC42BPG	4	1	0.6680342804823018	0.6017732888828402	3667
TMEM242	4	1	0.6679732345637099	0.66596308938732	3668
CCDC25	4	1	0.6678471549253554	0.6086357815412408	3669
SLC39A7	4	1	0.6676739064866735	0.7014589706817498	3670
RP11-196G18.23	2	1	0.6674983378325942	0.6674983378325942	3671
ZNF197	4	1	0.6672891838547141	0.658831377262431	3672
COPS8	4	1	0.6672519198332597	0.629564991816832	3673
SLC26A1	4	1	0.6670637675328317	0.7136032390106345	3674
LINC00472	3	1	0.666970669872717	0.7640868388343032	3675
SLC30A9	4	1	0.6668965497607949	0.5738293714227752	3676
LINC00960	4	1	0.6668200020825943	0.6776810447048666	3677
DNAJC3-AS1	2	1	0.6667606191507403	0.6667606191507403	3678
MISP	4	1	0.6667074886119454	0.6502827155471528	3679
DDIT3	4	1	0.6666983655675327	0.6597107567959618	3680
ACO1	4	1	0.6666607189186041	0.6388448956682728	3681
EFNA1	4	1	0.6665106537398078	0.6948073678606954	3682
DHX34	4	1	0.6664464932157881	0.6399225720210245	3683
VPS37C	4	1	0.6663789467011119	0.6101585449475162	3684
DLEU2	4	1	0.666233109947729	0.6021986858959634	3685
ADGRV1	3	1	0.666228079766364	0.6403098603999973	3686
RP11-178L8.7	2	1	0.6662196867183181	0.6662196867183181	3687
RIC3	3	1	0.6661724917534562	0.554263815641454	3688
AC084036.1	2	1	0.6661587508087216	0.6661587508087216	3689
EXOC6B	4	1	0.666151248730445	0.5709624335048069	3690
LRRC61	4	1	0.6660658044560734	0.5999706216690475	3691
HIST1H4H	4	1	0.6660484089188151	0.5618935253244053	3692
ARMC6	4	1	0.6659826878368631	0.6277784498275322	3693
TMPRSS11E	3	1	0.6659130499240207	0.6297861893423674	3694
REM2	3	1	0.665858084237852	0.7137122566652939	3695
ABHD6	4	1	0.6658196509189229	0.5515182407138479	3696
DCXR	4	1	0.6657734016335392	0.697645649438819	3697
MCRIP1	2	1	0.6657090043434888	0.6657090043434888	3698
LINC02428	2	1	0.665611719156324	0.665611719156324	3699
CASC19	2	1	0.6653947897831791	0.6653947897831791	3700
RAB34	3	1	0.6653941662651495	0.7469276199239799	3701
RP1-151F17.2	2	1	0.6652886258836213	0.6652886258836213	3702
RBL1	4	1	0.6652729687164001	0.6761967233976651	3703
DNAH14	4	1	0.6652719109364194	0.5941497031346507	3704
PHEX	3	1	0.6652459137911864	0.7350660824558536	3705
HCST	2	1	0.6652372520569212	0.6652372520569212	3706
ANGEL1	4	1	0.6652272639413482	0.5933091407054536	3707
LRRC56	4	1	0.6652238078569889	0.5512930897566672	3708
MLST8	4	1	0.6652023613251835	0.6231371695195227	3709
RFPL1S	2	1	0.6651811725062251	0.6651811725062251	3710
MAP4K5	4	1	0.6650970524231337	0.6619132980110636	3711
INHBB	4	1	0.6650858675456814	0.6293000354304572	3712
ERC1	4	1	0.6650688889347327	0.6673627067088479	3713
FGFR3	4	1	0.6650546373647955	0.6578998592446182	3714
RP11-342K6.2	2	1	0.6648976049409423	0.6648976049409423	3715
FAM133B	4	1	0.6647071837148186	0.6068539644909032	3716
PNPLA2	4	1	0.664693329028115	0.5986274215664307	3717
SALL2	4	1	0.6646356165979235	0.6334491592261926	3718
FCHSD1	4	1	0.6646232307088359	0.6709413528052504	3719
TRIM62	4	1	0.6645611260640679	0.6232964718585408	3720
HSD17B6	4	1	0.6645439531707227	0.5447942804029187	3721
ABHD12	4	1	0.6644679940909342	0.5573522057225451	3722
FBXO43	2	1	0.664447767469257	0.664447767469257	3723
MFSD3	4	1	0.6644464533520578	0.6698868990714083	3724
IL12A-AS1	2	1	0.6644186501526416	0.6644186501526416	3725
GCDH	4	1	0.6643037187136227	0.6083991158652398	3726
KNSTRN	4	1	0.66415286569763	0.5689780040934455	3727
WHSC1	2	1	0.6640928032752702	0.6640928032752702	3728
VEGFB	4	1	0.6640374111461415	0.6110860299763619	3729
AL049780.1	2	1	0.664016786124379	0.664016786124379	3730
UBE2H	4	1	0.664016625264096	0.6302679488320382	3731
ZNF790-AS1	3	1	0.6640136054421768	0.686974807994075	3732
TTLL7	4	1	0.6639799299641608	0.5253641923525206	3733
WDR37	4	1	0.6638413085544519	0.6134345422553371	3734
SKIL	4	1	0.6638345325899531	0.5678890411866722	3735
FGGY	4	1	0.6638106117507231	0.581805654473015	3736
IVD	4	1	0.6635755748502284	0.6852517774826214	3737
COQ4	4	1	0.6633259476807098	0.620248979143871	3738
MAPK4	3	1	0.6632815685111746	0.4680864556377757	3739
TNFRSF12A	4	1	0.6632528610270126	0.6518006488125228	3740
LINC02224	2	1	0.663248607264717	0.663248607264717	3741
UBE2K	4	1	0.6631457628908186	0.6289975616292283	3742
LKAAEAR1	2	1	0.6631152224115996	0.6631152224115996	3743
H2AFJ	4	1	0.663104528745437	0.6110141097627864	3744
AC011611.4	2	1	0.6630211883532287	0.6630211883532287	3745
PIGH	4	1	0.6628143500830894	0.6604655917054582	3746
PPFIBP1	4	1	0.6628068688709137	0.6602480350640081	3747
GRAMD2B	2	1	0.6625214457101711	0.6625214457101711	3748
CTD-2373N4.3	2	1	0.662507472504587	0.662507472504587	3749
AC053503.5	2	1	0.662481093707882	0.662481093707882	3750
CFAP45	4	1	0.6624727657707098	0.6421412436250995	3751
SH3TC2-DT	2	1	0.6623997940041413	0.6623997940041413	3752
AVPI1	4	1	0.6623536529989483	0.6048488081060468	3753
BDKRB2	4	1	0.6622877329727326	0.5363236658712529	3754
ABCB8	4	1	0.6622777000796983	0.6236005463352245	3755
ANKRD20A5P	2	1	0.662097961604122	0.662097961604122	3756
CPT1C	4	1	0.6620468283677579	0.6550374168381264	3757
LINC00662	4	1	0.6620384725562548	0.618814408682542	3758
TBC1D1	4	1	0.6620114387571164	0.5913956208637807	3759
IL17RD	4	1	0.661908259803623	0.6493697362772427	3760
TULP4	4	1	0.6616984406007062	0.7037793844344995	3761
CYP4V2	4	1	0.6615545820381228	0.5845705592896301	3762
ATE1	4	1	0.661554231788709	0.6537076841395016	3763
SEPT2	3	1	0.6615256735616825	0.6102529046987932	3764
TBC1D30	4	1	0.6613222938022243	0.6257498183756109	3765
RP11-359B12.2	2	1	0.6611912817460107	0.6611912817460107	3766
ASNA1	3	1	0.6610371806359979	0.5986727825937779	3767
UCP2	4	1	0.6609443913367921	0.6287770385085949	3768
AC025263.1	2	1	0.6608188658679031	0.6608188658679031	3769
MAMLD1	4	1	0.6607739083309851	0.5857961621393621	3770
CCDC109B	2	1	0.6607732841478017	0.6607732841478017	3771
ZYX	4	1	0.6607083786585782	0.5758462293312356	3772
VIM	3	1	0.6606933480685526	0.6128786454555853	3773
SLC45A1	3	1	0.6604206564547237	0.70911017528186	3774
TXLNG	4	1	0.6603558298323315	0.6526206671968886	3775
NCAM1	3	1	0.6603535821504021	0.6313936892082531	3776
ALDH1A3	4	1	0.6603330501721105	0.65153798570156	3777
CNR1	2	1	0.6603066607928523	0.6603066607928523	3778
SHQ1	4	1	0.6602548984457947	0.6479767991823031	3779
TMEM150A	4	1	0.6601253854530542	0.6871865587704755	3780
TNFSF15	4	1	0.6601174212080012	0.7237971148274817	3781
LINC01515	4	1	0.659985149539598	0.6429690541696007	3782
GRB14	4	1	0.6599102027526158	0.6579438028559161	3783
ZRANB3	4	1	0.659854423702056	0.6492810807117542	3784
MXD3	4	1	0.6598487749567125	0.5466222306683809	3785
TTC34	3	1	0.659790948515512	0.5809559973233648	3786
RAB17	4	1	0.6596177582259323	0.6642649588504045	3787
TMPRSS2	4	1	0.659586602479923	0.5853068869314693	3788
AFF3	3	1	0.6595655812582104	0.662030624129235	3789
KIFC3	4	1	0.6594837488911014	0.6751977490020478	3790
SLC22A18	4	1	0.6594692921397136	0.6032969275094446	3791
LBX2	4	1	0.6593888220073398	0.6044733469643541	3792
TMOD2	4	1	0.6593293376730498	0.5916063419550779	3793
AP3S2	4	1	0.6590025249342093	0.6737527248844722	3794
RALGAPA1	4	1	0.6587639184666372	0.5913398605899864	3795
HS6ST1	4	1	0.6586714813998535	0.6322272461862731	3796
ANKRD26	4	1	0.6585362506448751	0.6702090658734476	3797
TMCO3	4	1	0.6584672764867263	0.665322477860178	3798
TMEM180	2	1	0.6584317283490246	0.6584317283490246	3799
GNAI1	3	1	0.6584009785388636	0.5557608389987118	3800
AC099791.2	2	1	0.6582766197120169	0.6582766197120169	3801
MECOM	4	1	0.658116692490205	0.6514152351661816	3802
AC004231.1	2	1	0.6580595804798235	0.6580595804798235	3803
TP53I3	4	1	0.6580466556496449	0.5602734427294157	3804
RB1	4	1	0.657831940952164	0.5796010809607339	3805
FAM46B	2	1	0.6576726101285183	0.6576726101285183	3806
PLEKHB1	4	1	0.657543235765434	0.6017506638995608	3807
TMEM168	4	1	0.6575402073241323	0.6357207148068333	3808
LINC00632	2	1	0.6574442549700882	0.6574442549700882	3809
PLAC8	4	1	0.6573292038932775	0.6798274013235157	3810
AC027097.1	2	1	0.6572753515782868	0.6572753515782868	3811
C1orf56	4	1	0.6571840551942951	0.6209722689876205	3812
DYRK3	4	1	0.6571637969384988	0.6880606101199523	3813
AGRN	4	1	0.6571042896587198	0.6731241590989127	3814
KCNC3	4	1	0.6569828720437354	0.6208251058549172	3815
RNASET2	4	1	0.6566586870272069	0.6622646572352324	3816
PRPF4	4	1	0.6564786784956005	0.6415015707478104	3817
GNS	4	1	0.656424682320699	0.592685227346068	3818
ANKH	4	1	0.6563754616957417	0.6689689307973412	3819
ZRSR2	4	1	0.6561063977987678	0.6307004857152259	3820
GAL	3	1	0.6559277304172342	0.5408038820579336	3821
RP11-1399P15.1	2	1	0.6559259476371253	0.6559259476371253	3822
CWF19L1	4	1	0.6556706425691389	0.5622069116982821	3823
GTPBP4	4	1	0.6556040970543677	0.5765720711205584	3824
AC020978.5	2	1	0.6555436746287644	0.6555436746287644	3825
ETFB	4	1	0.6555062922889744	0.5700450852691975	3826
SERTAD4-AS1	4	1	0.65532973947149	0.6421600602941121	3827
NUP50-DT	2	1	0.6552891927250217	0.6552891927250217	3828
FYN	4	1	0.6552813629259833	0.5817579736560529	3829
PDCL3	4	1	0.6552202053516526	0.5421690656217253	3830
HNRNPA3	4	1	0.6551881337676373	0.6180797884748082	3831
COL4A6	3	1	0.6551660525396539	0.700253334773277	3832
SLC9A7	4	1	0.6551466142607942	0.6012391659979841	3833
LINC00957	4	1	0.655049619091493	0.592268373063157	3834
COG5	4	1	0.6549461629381772	0.579926261308344	3835
B4GALNT4	4	1	0.6548785130810342	0.612114612341267	3836
MGST3	4	1	0.654742234659695	0.6325217885839243	3837
AC233266.2	2	1	0.654660335376993	0.654660335376993	3838
C16orf95	4	1	0.6546126007110291	0.532823097838061	3839
GRIP1	4	1	0.6545650006654445	0.5822223377538114	3840
MRE11A	2	1	0.6544697604033274	0.6544697604033274	3841
DACH2	2	1	0.6543611504967225	0.6543611504967225	3842
STX5	4	1	0.6543513851596174	0.6157486892066898	3843
LOXL1	4	1	0.6543382597490298	0.6198015202702998	3844
TMPRSS3	4	1	0.6543015954738238	0.6650062127943226	3845
AL031673.1	2	1	0.6542702007858587	0.6542702007858587	3846
MAP3K8	4	1	0.6542347467390209	0.5234347292591622	3847
PAIP2	4	1	0.6541629622457931	0.6724938919953435	3848
ATP5G3	2	1	0.6540416322193976	0.6540416322193976	3849
HMG20B	4	1	0.6538382452050535	0.5515160384275035	3850
LINC02484	2	1	0.6537183464227415	0.6537183464227415	3851
STRAP	4	1	0.6535924562182458	0.6199080957421432	3852
CCDC34	4	1	0.6533102483052448	0.5862216718628184	3853
RP11-545E17.3	2	1	0.6532189381441766	0.6532189381441766	3854
C7orf50	4	1	0.6531919046638506	0.5720042368353659	3855
RTTN	4	1	0.6531704290768242	0.5255696896829427	3856
PYURF	4	1	0.6530592897624586	0.6425441822965645	3857
HEATR4	3	1	0.6530078950294673	0.6811730009852995	3858
ZC3HAV1	4	1	0.6528215995019858	0.6097303964084544	3859
IFIT5	4	1	0.6527397178152126	0.6188573144639863	3860
IFT81	4	1	0.6527240224502937	0.6197968716914899	3861
MBD6	4	1	0.6524882981708442	0.6653793621018187	3862
AL137003.2	2	1	0.652473300895776	0.652473300895776	3863
AC243772.2	2	1	0.652389308034091	0.652389308034091	3864
SH3KBP1	4	1	0.6523828826592432	0.6471374153126375	3865
ARHGEF10	4	1	0.6523004244144422	0.6439763661601492	3866
TSC22D2	4	1	0.6522324647440023	0.6117467560688228	3867
DNAH2	3	1	0.6521996960824283	0.5216353826408401	3868
RNF125	4	1	0.6521504878222018	0.6195514770265862	3869
SLC47A1	4	1	0.6520283985832246	0.5708379208407235	3870
CEP126	3	1	0.6519773173714836	0.5517942735522895	3871
SRR	4	1	0.6518344033765892	0.6340400185452537	3872
NTHL1	4	1	0.6517468134457014	0.5998672249980945	3873
ASIC2	2	1	0.6515883681072688	0.6515883681072688	3874
MUM1	3	1	0.651569623068085	0.5959695679290387	3875
MBTD1	4	1	0.6514539916494886	0.6574211965312161	3876
TBC1D8B	4	1	0.6514105933506715	0.6726577991053113	3877
CLDN7	4	1	0.6513835602076072	0.6847747170955034	3878
ADAMTS13	3	1	0.651156462585034	0.516065999889549	3879
AC127521.1	2	1	0.6511346332660016	0.6511346332660016	3880
SNAI3	4	1	0.6510587297300772	0.6261693601631495	3881
GUCA1B	2	1	0.6508487052431553	0.6508487052431553	3882
IRF9	3	1	0.6507171713427968	0.5769522421775858	3883
BRI3BP	4	1	0.6507071313081116	0.5377507800344625	3884
TMSB15B.1	2	1	0.6506949469472075	0.6506949469472075	3885
NDFIP1	4	1	0.6506940056660133	0.56939398103866	3886
EME2	4	1	0.6506523903467912	0.7008587984893597	3887
ZNHIT1	4	1	0.6506144954416433	0.5704361946705246	3888
AC093673.5	2	1	0.650526963166572	0.650526963166572	3889
ZNF692	4	1	0.6505051838657137	0.5812582426716019	3890
TOM1L2	4	1	0.6504640381502856	0.6242671527465633	3891
AC010980.2	2	1	0.6504111119263316	0.6504111119263316	3892
NOXA1	4	1	0.6503437172302935	0.6766324759797887	3893
AP001830.1	2	1	0.6503418048338713	0.6503418048338713	3894
CYB5D2	4	1	0.6503395853553339	0.5640531847634616	3895
DGAT2	4	1	0.6503122071553863	0.5729943410927799	3896
VAMP4	4	1	0.6502255314699674	0.6946987347729083	3897
PBXIP1	4	1	0.650202519487621	0.6436168560049235	3898
BSN	3	1	0.6500129720914718	0.6795699506006342	3899
CDH1	4	1	0.6499551253517084	0.6784286394855115	3900
SLC16A6	4	1	0.6498149861813332	0.659531049953581	3901
TBRG1	4	1	0.6497936049404167	0.6776046505739042	3902
BNIP3	4	1	0.6497577503737327	0.5682644070060577	3903
AL139383.1	2	1	0.6495575666803455	0.6495575666803455	3904
OPLAH	4	1	0.649469558347755	0.5800185629762254	3905
FGF12	4	1	0.6494405469319563	0.5793986679691638	3906
ZBTB40	4	1	0.6492215157546046	0.5737898407005331	3907
ZNF883	3	1	0.6491975834846744	0.6035152587301805	3908
APC	4	1	0.6491684839128031	0.6244294175871248	3909
TIPIN	4	1	0.6490272426330927	0.6437602346761852	3910
ARMC5	4	1	0.64887048692598	0.6307800696263641	3911
MLKL	4	1	0.6487304306104043	0.5761863360431511	3912
MPV17L2	4	1	0.6487216791760995	0.6538293513468549	3913
CCDC124	4	1	0.6486722112587668	0.6542721761102959	3914
SPCS2	4	1	0.6486522564253454	0.6382988000798502	3915
AC126178.1	2	1	0.648533821017705	0.648533821017705	3916
UBAP2	4	1	0.6484500462626107	0.5252263294442467	3917
SRXN1	4	1	0.6484456247636275	0.681278148566612	3918
EBP	4	1	0.6481753113683744	0.6615923486563756	3919
ZNF550	4	1	0.6480669304808255	0.5849792267003117	3920
LINC00612	2	1	0.6478914771374835	0.6478914771374835	3921
POFUT1	4	1	0.6478567378832583	0.5939016128998995	3922
TAF2	4	1	0.6478340458641588	0.5645557484933952	3923
GATAD2A	4	1	0.6478334106747382	0.6470916423730577	3924
AL133342.1	2	1	0.647645782363883	0.647645782363883	3925
VEZF1	4	1	0.6475877962484182	0.643415639586844	3926
NINJ1	4	1	0.6475694625793015	0.6414943468013462	3927
MSX1	4	1	0.647543423729523	0.6789843399933796	3928
ZNF117	4	1	0.6474960671449429	0.6555497831483494	3929
TXNDC9	4	1	0.6474175742704054	0.6075173420108639	3930
RAB3GAP1	4	1	0.6473048030776423	0.6091250922702937	3931
ZNF44	4	1	0.6473045787239955	0.6252890448988234	3932
SOAT1	4	1	0.6472716502305236	0.6478590187105532	3933
CNST	4	1	0.647214275580176	0.5513741142284627	3934
AC008937.2	2	1	0.6470985462421698	0.6470985462421698	3935
CGA	2	1	0.64689139220776	0.64689139220776	3936
TFE3	4	1	0.6468409075578363	0.5547652940759575	3937
CDKN1B	4	1	0.646759407212246	0.6005214587723996	3938
LMLN	4	1	0.6466888367640771	0.5577094399102678	3939
FA2H	4	1	0.6466334913936665	0.5843669962140635	3940
PPFIBP2	4	1	0.6466075662870697	0.6449615269378561	3941
QTRT1	4	1	0.6465210156347773	0.6125159163419415	3942
CPM	4	1	0.6465197215594306	0.6323687657107994	3943
MAP3K3	4	1	0.6464540243656893	0.5329420727878649	3944
PAQR4	4	1	0.6464212970491645	0.6721387829531971	3945
HIST1H2AI	4	1	0.6463690550734155	0.6645946380388458	3946
DDX60L	4	1	0.6463666913775314	0.6830124367418619	3947
AVIL	4	1	0.6463546402678564	0.5287262394162551	3948
PDXP	3	1	0.6463437233608835	0.615334851511829	3949
JMJD4	4	1	0.646309192742055	0.6055643485172405	3950
TAF9B	4	1	0.6463050766087302	0.6392656011464725	3951
AC106738.1	2	1	0.6462188764473271	0.6462188764473271	3952
TGFBR2	4	1	0.6461609835978771	0.7039002844875198	3953
ZNF669	4	1	0.6460992127769094	0.6706535249134201	3954
CALB2	3	1	0.6460544217687074	0.5396875752279038	3955
NME5	3	1	0.6460472184129573	0.6960247787616054	3956
LMOD1	3	1	0.6460101552944665	0.5897915334400601	3957
SNX8	4	1	0.645874570402611	0.6720281537763421	3958
PARP14	4	1	0.6458539571412734	0.6201952340032705	3959
SLC2A4RG	4	1	0.6457412845479084	0.6176349174311171	3960
NIPSNAP2	2	1	0.6456428423254299	0.6456428423254299	3961
FAM114A1	4	1	0.6456415889435911	0.7070937734649683	3962
TCTA	4	1	0.6456129291631241	0.6395640856669481	3963
ITIH4	4	1	0.6455944980624247	0.5930441644325335	3964
GNPDA1	4	1	0.6455817458040903	0.6020634637067467	3965
RABGAP1	4	1	0.6454296682182825	0.6764990131749338	3966
GHR	4	1	0.6453078105265269	0.6414465294253408	3967
KCNH5	2	1	0.6452552318457561	0.6452552318457561	3968
URAHP	2	1	0.6452294925605245	0.6452294925605245	3969
TUBB8P7	2	1	0.6451274567867992	0.6451274567867992	3970
MAP1LC3B	4	1	0.6447422002392968	0.5850415934394027	3971
REEP1	4	1	0.6443896932815653	0.6192551899076459	3972
BCAR1	4	1	0.6443167392406084	0.6417694287506017	3973
NFKBIA	4	1	0.6442943183165389	0.6067676611279834	3974
FANCB	4	1	0.6442489630111594	0.6236041936760605	3975
RAB36	4	1	0.6441723228283425	0.6457464708849786	3976
AC116049.2	2	1	0.6440584948486944	0.6440584948486944	3977
ZNF615	4	1	0.6440427487528058	0.5816326784410906	3978
TECRP1	2	1	0.6438964191732807	0.6438964191732807	3979
CFAP157	2	1	0.6437111675487717	0.6437111675487717	3980
CROT	4	1	0.6436776487654834	0.6328514931129267	3981
CD27-AS1	3	1	0.6434157370001112	0.6634909612076006	3982
FLNA	4	1	0.6433329427588872	0.6200558868978061	3983
CMTM3	4	1	0.6431999434440988	0.6060063632151335	3984
NCL	4	1	0.6431828621148619	0.619993749714326	3985
TARS	4	1	0.6428574669816963	0.6135067793417077	3986
AC069148.1	2	1	0.6427235609546618	0.6427235609546618	3987
AL512328.1	2	1	0.6427226197556484	0.6427226197556484	3988
AC012146.7	2	1	0.6426048186592379	0.6426048186592379	3989
AL391095.1	2	1	0.6425664393579853	0.6425664393579853	3990
FAM234B	2	1	0.6425641663116584	0.6425641663116584	3991
TRMT2B	4	1	0.6424605697274297	0.6215988438222585	3992
KAZALD1	4	1	0.6423017004954934	0.6883521192951992	3993
LIAS	4	1	0.6422390960983331	0.6629150691248633	3994
LSM4	4	1	0.6420810269735044	0.545017084418655	3995
CSRNP3	3	1	0.6420444016159519	0.5253724573554098	3996
RP11-480I12.9	2	1	0.6418964479161072	0.6418964479161072	3997
LAMP1	4	1	0.641845065046152	0.5993443999320853	3998
ZNF112	4	1	0.6418191844730026	0.6228346207273028	3999
FAM207A	4	1	0.6417780331458741	0.566909798519013	4000
RIN2	4	1	0.6417724773326559	0.5591861896772854	4001
MAP2K4	4	1	0.6417183746565321	0.6261747815110003	4002
UNC5B	4	1	0.6416961570588726	0.6169904296654974	4003
TYRP1	3	1	0.6415996441940626	0.7288289793388198	4004
DMBX1	2	1	0.6415679968292123	0.6415679968292123	4005
WFS1	4	1	0.6415548671564546	0.5569513639238077	4006
TSPAN4	4	1	0.6415029944419437	0.6163899340196564	4007
CACHD1	4	1	0.641477663839183	0.6504815017850893	4008
RP11-196G11.1	2	1	0.6413845835580442	0.6413845835580442	4009
MANF	4	1	0.6413764258900254	0.574379809451891	4010
GNB5	4	1	0.6412737832050133	0.6277413789175933	4011
PACSIN2	4	1	0.6411878733365426	0.6722269676984083	4012
ZNF761	4	1	0.6411466167842292	0.5768204165558845	4013
LINC00664	3	1	0.6410436974167006	0.4874032732734311	4014
ACTN1	4	1	0.6410212753692413	0.5959723976889226	4015
AP004372.1	2	1	0.6409135516628355	0.6409135516628355	4016
KIF6	2	1	0.6409124036274694	0.6409124036274694	4017
EME1	4	1	0.6408596771326696	0.5442447199063943	4018
CDHR3	3	1	0.6408317580340265	0.5951405610227978	4019
EREG	3	1	0.6406902914201986	0.7241203605017815	4020
TMEM81	4	1	0.6405284658743504	0.5951185249698938	4021
RNASEH2B	4	1	0.6405006575122686	0.64831035528479	4022
MARF1	2	1	0.6404735817166056	0.6404735817166056	4023
PLEKHH3	4	1	0.6404368630055441	0.6280426008948464	4024
PLP2	4	1	0.6403694129513589	0.6945374921594455	4025
ADAMTS7	4	1	0.6403519015464221	0.5984721441527291	4026
ZNF423	2	1	0.6402464300540582	0.6402464300540582	4027
FOXO4	4	1	0.6402393688770402	0.6785188812048946	4028
FO393418.1	2	1	0.6401871535171519	0.6401871535171519	4029
SNX7	4	1	0.6398515219439969	0.6386175219115574	4030
C2CD2L	4	1	0.6397720345132065	0.661317466749784	4031
NECAB3	4	1	0.6397568914145133	0.6101198364957938	4032
TMEM133	2	1	0.6397540206549985	0.6397540206549985	4033
EEF1AKMT1	2	1	0.6396152570971243	0.6396152570971243	4034
CD9	4	1	0.6396001458557242	0.6682227208128565	4035
